ciclo_academico,tipo_de_est_programa,estatus_cursos,porcentaje_de_beca,porcentaje_des_matricula,monto_descuento_automatico,edad,sexo,discapacidad,porcentaje_de_discapacidades,numero_discapacidades,bim1_nota_metodologia_de_la_invest_y_tec,bim1_nota_computacion_y_sociedad,bim1_nota_fundamentos_de_tecnologias,bim1_nota_algoritmos_y_resolucion_de_pro,"bim1_nota_humanismo,_universidad_y_cultu",bim1_nota_fundamentos_matematicos,bim2_nota_metodologia_de_la_invest_y_tec,bim2_nota_computacion_y_sociedad,bim2_nota_fundamentos_de_tecnologias,bim2_nota_algoritmos_y_resolucion_de_pro,"bim2_nota_humanismo,_universidad_y_cultu",bim2_nota_fundamentos_matematicos,aab1_nota_metodologia_de_la_invest_y_tec,aab1_nota_computacion_y_sociedad,aab1_nota_fundamentos_de_tecnologias,aab1_nota_algoritmos_y_resolucion_de_pro,"aab1_nota_humanismo,_universidad_y_cultu",aab1_nota_fundamentos_matematicos,aab2_nota_metodologia_de_la_invest_y_tec,aab2_nota_computacion_y_sociedad,aab2_nota_fundamentos_de_tecnologias,aab2_nota_algoritmos_y_resolucion_de_pro,"aab2_nota_humanismo,_universidad_y_cultu",aab2_nota_fundamentos_matematicos,acdb1_nota_metodologia_de_la_invest_y_tec,acdb1_nota_computacion_y_sociedad,acdb1_nota_fundamentos_de_tecnologias,acdb1_nota_algoritmos_y_resolucion_de_pro,"acdb1_nota_humanismo,_universidad_y_cultu",acdb1_nota_fundamentos_matematicos,acdb2_nota_computacion_y_sociedad,acdb2_nota_fundamentos_de_tecnologias,acdb2_nota_algoritmos_y_resolucion_de_pro,"acdb2_nota_humanismo,_universidad_y_cultu",acdb2_nota_fundamentos_matematicos,apeb1_nota_metodologia_de_la_invest_y_tec,apeb1_nota_computacion_y_sociedad,apeb1_nota_fundamentos_de_tecnologias,apeb1_nota_algoritmos_y_resolucion_de_pro,"apeb1_nota_humanismo,_universidad_y_cultu",apeb1_nota_fundamentos_matematicos,apeb2_nota_computacion_y_sociedad,apeb2_nota_algoritmos_y_resolucion_de_pro,cluster,Componente_1,Componente_2,Componente_3
1,CONTINUO,CURSOS INSCRITOS,0,100,70.86,39,HOMBRE,NO,0,0,7.94,7.89,-1.0,-1.0,6.8,-1.0,5.69,9.03,-1.0,-1.0,7.15,-1.0,2.11,3.09,-1.0,-1.0,2.45,-1.0,2.19,3.13,-1.0,-1.0,2.75,-1.0,3.43,1.8,-1.0,-1.0,1.35,-1.0,3.5,-1.0,-1.0,3.4,-1.0,2.4,3.0,-1.0,-1.0,3.0,-1.0,2.4,-1.0,Ruido,-13.874469441417288,73.61288874308005,36.178419963728025
1,CONTINUO,CURSOS INSCRITOS,0,0,79.7,39,HOMBRE,NO,0,0,8.6,9.44,-1.0,-1.0,7.01,-1.0,6.98,9.71,-1.0,-1.0,9.63,-1.0,2.45,2.94,-1.0,-1.0,2.51,-1.0,2.28,3.25,-1.0,-1.0,3.13,-1.0,3.15,3.5,-1.0,-1.0,1.5,-1.0,3.5,-1.0,-1.0,3.5,-1.0,3.0,3.0,-1.0,-1.0,3.0,-1.0,2.96,-1.0,Ruido,-4.406288910372963,2.890711192652735,-33.818795030339075
1,CONTINUO,CURSOS INSCRITOS,0,0,0.0,39,HOMBRE,NO,0,0,-1.0,9.56,-1.0,-1.0,9.14,6.9,-1.0,9.69,-1.0,-1.0,9.34,9.34,-1.0,3.21,-1.0,-1.0,2.94,2.81,-1.0,3.19,-1.0,-1.0,2.94,2.84,-1.0,3.5,-1.0,-1.0,3.2,1.75,3.5,-1.0,-1.0,3.5,3.5,-1.0,2.85,-1.0,-1.0,3.0,2.34,3.0,-1.0,Ruido,-82.35593928658544,14.060280751313876,-46.00762152615662
1,NUEVO,CURSOS INSCRITOS,10,0,241.72,39,HOMBRE,NO,0,0,5.22,5.81,4.54,6.35,7.09,5.81,5.02,6.22,5.61,5.26,5.89,5.16,2.11,2.93,2.24,2.63,2.24,1.51,1.98,2.73,2.66,2.34,2.54,1.6,1.98,1.35,0.2,1.88,2.55,1.4,0.75,1.0,2.36,2.85,2.2,1.13,1.53,2.1,1.84,2.3,2.9,2.74,0.56,Regular,152.15972821731623,-27.75937661762747,-3.261396328449463
1,NUEVO,CURSOS INSCRITOS,0,0,268.58,39,HOMBRE,NO,0,0,1.2,2.5,2.21,1.03,3.1,1.8,-1.0,0.0,0.0,0.0,0.0,0.0,0.45,0.5,0.53,0.53,0.45,0.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.75,2.0,0.4,0.5,1.05,1.4,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.28,0.0,1.6,0.0,-1.0,-1.0,Critico,180.12068289082953,-22.865581522618616,-5.708528742019342
1,NUEVO,CURSOS INSCRITOS,40,0,0.0,39,HOMBRE,NO,0,0,1.2,7.73,3.53,0.83,6.49,1.0,-1.0,5.11,-1.0,-1.0,6.45,-1.0,-1.0,2.91,0.43,0.2,2.19,-1.0,-1.0,2.85,-1.0,-1.0,2.55,-1.0,1.2,2.4,1.9,0.63,2.9,0.0,1.05,-1.0,-1.0,2.9,-1.0,-1.0,2.42,1.2,0.0,1.4,1.0,1.21,-1.0,Ruido,-90.74810698411724,-13.4350416651539,-18.814827699359984
1,NUEVO,CURSOS INSCRITOS,10,0,241.72,39,HOMBRE,NO,0,0,7.7,9.56,9.48,9.25,9.29,7.09,8.32,8.71,8.22,7.36,9.19,8.47,1.74,3.06,3.17,2.75,2.94,2.68,2.34,3.01,2.72,2.42,3.19,2.49,3.3,3.5,3.43,3.5,3.35,3.41,2.7,2.8,1.94,3.3,3.09,2.66,3.0,2.88,3.0,3.0,1.0,3.0,3.0,Bueno,152.37459073680478,-28.68910129082432,-3.5248321209568614
1,NUEVO,CURSOS INSCRITOS,20,0,221.51,39,HOMBRE,NO,0,0,1.26,1.83,1.27,2.06,1.9,0.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4,0.4,0.27,0.5,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.86,0.0,1.0,1.56,1.4,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.43,-1.0,0.0,-1.0,0.9,-1.0,-1.0,Critico,129.8845891277569,-30.000559780572807,0.8377282594110296
1,NUEVO,CURSOS INSCRITOS,10,0,241.72,39,HOMBRE,NO,0,0,2.28,4.39,2.68,2.8,5.83,2.22,0.35,0.0,0.33,0.0,1.5,2.08,2.28,2.93,2.68,2.8,3.03,2.07,0.35,-1.0,0.33,-1.0,0.5,0.32,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.46,-1.0,0.0,2.8,0.15,-1.0,0.0,Critico,151.86653891001728,-26.459188428684893,-2.9741106884568573
1,NUEVO,CURSOS INSCRITOS,100,0,0.0,39,HOMBRE,NO,0,0,6.89,9.33,9.31,6.41,9.56,8.66,6.06,8.96,8.1,7.33,9.74,8.82,2.39,3.13,3.17,3.05,3.26,2.8,2.28,2.76,3.1,2.83,3.44,2.93,2.7,3.35,3.5,2.56,3.3,2.91,3.35,2.6,3.5,3.3,2.89,1.8,2.85,2.64,0.8,3.0,2.95,2.85,1.0,Bueno,-102.70690710515187,-57.59170579908894,21.250404942261394
1,NUEVO,CURSOS INSCRITOS,0,0,268.58,39,HOMBRE,NO,0,0,8.54,8.25,9.76,9.83,9.81,9.2,9.4,9.63,9.08,9.58,9.81,9.56,2.55,3.25,3.33,3.33,3.31,2.75,3.0,3.25,3.33,3.08,3.31,3.06,3.1,2.0,3.5,3.5,3.5,3.5,3.5,2.9,3.5,3.5,3.5,2.89,3.0,2.93,3.0,3.0,2.95,2.88,3.0,Bueno,180.779617970584,-25.76070319664964,-6.340463618856904
1,NUEVO,CURSOS INSCRITOS,50,0,0.0,39,HOMBRE,NO,0,0,7.66,8.57,7.54,6.9,8.56,8.28,4.8,9.03,7.48,6.97,8.73,7.55,1.84,2.66,2.42,1.76,2.31,1.78,2.25,2.75,2.33,2.67,2.63,1.43,2.97,2.95,3.47,3.5,3.25,3.5,3.43,2.6,1.94,3.1,3.12,2.85,2.96,1.65,1.64,3.0,3.0,2.85,2.36,Bueno,-92.39955900094614,-22.319674470685726,-12.519763946026815
1,NUEVO,CURSOS INSCRITOS,10,0,241.72,39,HOMBRE,NO,0,0,0.81,1.25,0.83,0.85,1.38,0.63,-1.0,0.0,0.0,0.0,0.0,0.0,0.81,1.25,0.83,0.85,1.38,0.63,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,Critico,151.73687425405,-25.88175671184966,-2.8924061698546373
1,NUEVO,CURSOS INSCRITOS,80,0,0.0,39,HOMBRE,NO,0,0,6.99,8.91,6.9,4.17,8.01,5.97,4.73,8.51,6.83,8.15,7.23,7.04,2.23,2.56,1.97,2.47,2.06,1.97,1.78,2.88,2.58,1.75,2.63,2.12,2.43,3.5,2.32,1.0,2.95,3.15,2.7,1.4,3.4,1.8,2.07,2.33,2.85,2.61,0.7,3.0,0.85,2.93,3.0,Bueno,-98.66042356305768,-43.1136325133381,7.874774670299434
1,NUEVO,CURSOS INSCRITOS,10,0,241.72,39,HOMBRE,NO,0,0,6.59,8.91,8.19,4.9,8.99,4.53,5.44,9.19,5.54,8.63,9.56,8.13,2.38,2.71,2.57,2.26,2.69,2.18,2.04,2.69,2.64,2.75,3.06,2.08,2.45,3.35,2.9,1.94,3.3,1.4,3.5,1.4,2.88,3.5,3.33,1.76,2.85,2.72,0.7,3.0,0.95,3.0,3.0,Bueno,152.29398982978415,-28.317711759592427,-3.408454245153715
1,NUEVO,CURSOS INSCRITOS,10,0,241.72,39,HOMBRE,NO,0,0,6.4,5.08,6.51,8.33,8.55,7.45,7.63,8.38,8.47,7.8,7.45,8.19,1.81,2.59,2.41,2.48,2.5,1.79,1.55,3.38,2.87,1.9,2.45,2.8,2.9,0.0,1.85,3.15,3.05,2.66,3.5,2.6,3.0,2.0,3.03,1.69,2.49,2.25,2.7,3.0,3.0,1.5,2.9,Bueno,152.29433000148683,-28.37310038639843,-3.4523149416065446
1,NUEVO,CURSOS INSCRITOS,20,0,221.51,39,HOMBRE,NO,0,0,2.58,6.7,4.72,3.97,7.59,1.64,0.3,2.67,4.4,3.88,3.55,0.83,0.63,2.21,1.22,1.22,1.59,0.63,0.3,0.7,0.9,0.93,0.2,0.3,1.2,2.0,3.2,2.65,3.1,0.69,1.2,2.6,1.45,1.35,0.0,0.75,2.49,0.3,0.1,2.9,0.32,0.77,1.5,Regular,130.16072671071595,-31.193578590324215,0.5583700451927355
1,NUEVO,CURSOS INSCRITOS,0,0,268.58,39,HOMBRE,NO,0,0,7.84,9.64,8.99,9.22,8.55,8.0,7.47,8.71,9.12,8.86,8.94,8.03,2.0,3.14,2.55,2.92,2.25,1.81,2.29,2.81,2.92,2.67,2.44,1.62,2.95,3.5,3.5,3.5,3.3,3.24,3.05,3.2,3.19,3.5,3.41,2.89,3.0,2.94,2.8,3.0,2.95,2.85,3.0,Bueno,180.72316302226173,-25.491955292751385,-6.292700455793001
1,NUEVO,CURSOS INSCRITOS,0,0,268.58,39,HOMBRE,NO,0,0,4.86,8.77,7.02,6.85,8.33,6.95,5.11,9.42,8.3,8.68,8.43,7.89,1.55,2.71,2.39,2.47,2.48,1.55,1.73,3.19,2.65,2.58,2.38,2.16,2.15,3.28,3.13,2.88,2.85,2.94,3.23,2.8,3.1,3.25,2.95,1.16,2.78,1.5,1.5,3.0,2.46,3.0,3.0,Bueno,180.64573712008013,-25.1464292585064,-6.233306876575476
1,NUEVO,CURSOS INSCRITOS,80,0,0.0,39,HOMBRE,NO,0,0,8.55,9.01,9.3,9.42,8.4,8.41,8.27,8.9,8.87,8.82,9.56,9.14,2.2,2.81,2.83,2.92,2.5,2.05,1.98,3.0,2.92,2.92,3.06,3.08,3.5,3.35,3.5,3.5,2.9,3.41,3.5,3.1,3.5,3.5,3.06,2.85,2.85,2.97,3.0,3.0,2.95,2.4,2.4,Bueno,-98.52049548678275,-43.75639194752381,7.677493849272371
1,NUEVO,CURSOS INSCRITOS,0,0,268.58,39,HOMBRE,NO,0,0,8.2,9.44,9.42,8.61,8.46,8.26,6.14,8.19,8.78,9.58,7.03,9.63,2.64,2.94,3.14,2.83,2.51,2.11,2.21,2.94,2.83,3.08,2.63,3.33,2.9,3.5,3.5,2.78,2.95,3.15,2.55,3.1,3.5,2.3,3.3,2.66,3.0,2.78,3.0,3.0,3.0,2.7,3.0,Bueno,180.71785795980216,-25.454270192117587,-6.278045313882723
1,NUEVO,CURSOS INSCRITOS,0,0,268.58,39,HOMBRE,NO,0,0,8.79,9.15,9.33,9.3,9.18,8.69,9.25,9.75,9.5,9.3,9.63,9.66,2.29,3.2,2.83,2.85,2.88,2.25,2.75,3.25,3.0,3.0,3.13,3.28,3.5,3.1,3.5,3.45,3.4,3.5,3.5,3.5,3.3,3.5,3.38,3.0,2.85,3.0,3.0,2.9,2.94,3.0,3.0,Bueno,180.77479478888966,-25.731588492810545,-6.328928123972057
1,NUEVO,CURSOS INSCRITOS,0,0,192.79,39,HOMBRE,NO,0,0,8.34,9.29,8.81,9.27,-1.0,8.98,6.29,9.11,8.55,9.02,-1.0,8.59,2.18,3.14,2.73,2.77,-1.0,2.5,2.14,3.01,2.8,2.84,-1.0,2.3,3.2,3.25,3.3,3.5,-1.0,3.5,3.1,2.9,3.5,-1.0,3.5,2.96,2.9,2.78,3.0,-1.0,2.98,3.0,2.68,Ruido,106.47991087716632,-14.130766589288397,-17.426104600244503
1,NUEVO,CURSOS INSCRITOS,0,0,238.74,39,HOMBRE,NO,0,0,4.36,7.49,8.49,3.42,6.88,7.04,2.79,5.65,4.85,2.85,4.99,5.58,1.86,2.94,2.42,1.42,2.38,1.56,2.09,2.75,2.75,1.85,1.94,1.45,2.05,3.2,3.28,1.0,1.6,2.8,1.4,1.2,0.0,1.45,1.4,0.45,1.35,2.79,1.0,2.9,2.68,1.5,1.0,Regular,151.29048946529429,-20.174629604579142,-10.447407054840523
1,NUEVO,CURSOS INSCRITOS,0,0,219.74,39,HOMBRE,NO,0,0,0.35,-1.0,1.17,1.97,-1.0,1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.35,-1.0,0.57,0.97,-1.0,0.23,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,0.6,0.0,-1.0,0.77,-1.0,-1.0,Critico,132.27204486500236,-15.6014250531219,-12.920150570887609
1,NUEVO,CURSOS INSCRITOS,80,0,0.0,39,HOMBRE,NO,0,0,3.91,7.52,6.67,4.21,6.8,5.56,2.47,4.85,6.08,2.05,5.55,1.03,1.29,2.46,1.67,1.85,1.7,1.38,0.98,2.2,1.78,1.45,2.15,1.03,1.23,3.1,3.5,1.0,3.1,2.05,1.5,2.35,0.2,1.8,0.0,1.39,1.96,1.5,1.36,2.0,2.13,1.15,0.4,Regular,-98.83484003031889,-42.35485537498679,8.031190756368545
1,NUEVO,CURSOS INSCRITOS,80,0,0.0,39,HOMBRE,NO,0,0,9.08,9.75,8.55,9.51,9.05,8.77,8.89,9.59,8.57,8.85,9.63,9.11,2.69,3.25,2.42,3.01,2.75,2.53,2.54,3.13,2.92,2.75,3.13,2.67,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.1,3.5,3.5,3.5,2.89,3.0,2.63,3.0,2.8,2.74,2.96,2.6,Bueno,-98.50293607360297,-43.84013264717218,7.66714290698355
1,NUEVO,CURSOS INSCRITOS,80,0,0.0,39,HOMBRE,NO,0,0,7.84,9.39,8.1,8.55,8.05,8.16,7.89,8.63,8.3,7.93,8.15,7.71,2.11,3.14,2.6,2.25,2.5,1.93,2.03,3.06,2.65,2.05,2.35,1.82,2.8,3.35,2.68,3.5,2.65,3.28,2.9,3.1,2.88,3.3,3.06,2.93,2.9,2.82,2.8,2.9,2.95,2.67,3.0,Bueno,-98.57020880967913,-43.53400225195212,7.748090267068527
1,NUEVO,CURSOS INSCRITOS,0,0,268.58,39,HOMBRE,NO,0,0,8.59,9.34,9.12,9.22,9.08,8.88,8.09,9.75,9.67,9.58,9.63,9.34,2.09,2.88,2.75,2.72,2.58,2.65,2.0,3.25,3.17,3.08,3.13,3.01,3.5,3.5,3.5,3.5,3.5,3.41,3.5,3.5,3.5,3.5,3.33,3.0,2.96,2.87,3.0,3.0,2.82,3.0,3.0,Bueno,180.76749114346413,-25.695365287972486,-6.339469636422291
1,NUEVO,CURSOS INSCRITOS,40,0,0.0,39,HOMBRE,NO,0,0,8.18,9.28,8.06,9.11,9.54,8.99,6.33,6.75,6.8,4.53,9.06,8.8,2.28,3.14,2.4,2.93,3.19,2.6,1.99,2.73,2.55,2.7,2.56,2.93,3.5,3.5,2.75,3.5,3.35,3.5,1.5,1.4,1.43,3.5,3.5,2.4,2.64,2.91,2.68,3.0,2.89,2.52,0.4,Bueno,-90.31547383688856,-15.386073276393542,-19.29148012850114
1,NUEVO,CURSOS INSCRITOS,40,0,0.0,39,HOMBRE,NO,0,0,7.74,8.94,8.38,7.88,8.88,6.6,7.81,8.23,8.48,6.84,9.45,7.72,2.06,2.89,2.25,2.08,2.38,2.06,2.51,2.63,3.08,2.25,2.95,3.06,2.9,3.23,3.35,3.5,3.5,1.75,2.7,3.0,3.19,3.5,1.66,2.78,2.82,2.78,2.3,3.0,2.79,2.9,1.4,Bueno,-90.29886588954489,-15.425694580941757,-19.267266450696734
1,NUEVO,CURSOS INSCRITOS,10,0,241.72,39,HOMBRE,NO,0,0,7.95,8.73,7.64,8.88,9.5,7.04,6.5,7.73,9.05,6.7,10.0,9.44,1.96,2.79,2.97,2.68,3.3,1.71,2.21,3.38,3.05,2.2,3.5,3.03,3.1,3.3,1.95,3.4,3.2,2.46,1.5,3.3,3.5,3.5,3.41,2.89,2.64,2.72,2.8,3.0,2.87,2.85,1.0,Bueno,152.35362305594398,-28.626481395986577,-3.5015664659855688
1,NUEVO,CURSOS INSCRITOS,40,0,0.0,39,HOMBRE,NO,0,0,1.69,5.51,2.12,3.16,1.31,2.33,-1.0,0.0,0.0,0.27,0.0,0.0,1.69,2.44,2.12,2.16,1.31,1.38,-1.0,-1.0,-1.0,0.27,-1.0,-1.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.07,-1.0,1.0,-1.0,0.95,-1.0,-1.0,Critico,-90.82917674602206,-13.03010118538353,-18.742939967593976
1,NUEVO,CURSOS INSCRITOS,40,0,0.0,39,HOMBRE,NO,0,0,1.5,1.45,0.37,0.0,2.25,1.06,-1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.17,0.0,0.5,0.48,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.2,0.0,0.2,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.05,-1.0,0.0,-1.0,0.58,-1.0,-1.0,Critico,-90.89371036508382,-12.827420166317903,-18.71075721473736
1,NUEVO,CURSOS INSCRITOS,10,0,241.72,39,HOMBRE,NO,0,0,3.79,5.43,4.11,3.35,2.93,2.18,5.55,7.81,4.2,4.1,6.25,5.52,2.21,2.73,2.61,2.35,2.93,2.18,2.7,3.31,2.6,3.1,3.25,2.58,0.9,1.35,1.5,1.0,0.0,0.0,1.5,1.6,0.0,2.0,0.0,0.68,1.35,-1.0,0.0,-1.0,-1.0,3.0,1.0,Regular,152.08227717865623,-27.33117187502382,-3.108229527089153
1,NUEVO,CURSOS INSCRITOS,10,0,241.72,39,HOMBRE,NO,0,0,8.43,9.23,9.25,9.5,9.14,8.6,8.46,7.05,8.71,9.2,9.44,8.97,2.13,3.25,2.75,3.0,2.69,2.5,2.63,3.0,2.83,3.01,2.94,2.58,3.3,3.1,3.5,3.5,3.45,3.15,1.5,3.1,3.19,3.5,3.5,3.0,2.88,3.0,3.0,3.0,2.95,2.55,3.0,Bueno,152.39474678579938,-28.800004306340746,-3.5611573039269038
1,NUEVO,CURSOS INSCRITOS,10,0,241.72,39,HOMBRE,NO,0,0,8.03,9.35,8.76,8.62,8.86,9.16,6.89,7.03,8.92,6.88,8.34,7.21,2.0,3.06,2.33,2.42,2.56,2.85,1.88,1.0,2.72,1.0,2.44,0.83,3.1,3.5,3.5,3.4,3.3,3.41,3.1,3.5,2.88,3.2,3.38,2.93,2.79,2.93,2.8,3.0,2.9,2.93,3.0,Bueno,152.34253886278188,-28.571502394393736,-3.523251208810755
1,NUEVO,CURSOS INSCRITOS,10,0,137.13,39,HOMBRE,NO,0,0,5.87,-1.0,6.0,5.78,3.74,-1.0,4.83,-1.0,7.44,8.6,5.69,-1.0,1.94,-1.0,2.5,2.53,2.34,-1.0,2.2,-1.0,3.14,3.1,3.19,-1.0,3.1,-1.0,2.0,3.25,1.4,-1.0,-1.0,1.6,3.5,1.5,-1.0,0.83,-1.0,1.5,0.0,-1.0,-1.0,-1.0,2.0,Regular,49.700233316894746,-12.248239036893764,-18.79082839521508
1,NUEVO,CURSOS INSCRITOS,10,0,241.72,39,HOMBRE,NO,0,0,2.05,2.15,2.33,0.3,2.2,0.04,-1.0,0.0,0.17,0.0,0.45,0.0,0.7,0.8,0.33,0.0,0.8,-1.0,-1.0,-1.0,0.17,-1.0,0.45,-1.0,0.75,0.0,2.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.35,-1.0,0.3,-1.0,0.04,-1.0,-1.0,Critico,151.7695541592772,-26.032546656614542,-2.906701351947976
1,NUEVO,CURSOS INSCRITOS,50,0,0.0,39,HOMBRE,NO,0,0,8.85,9.44,8.94,9.2,8.7,8.38,7.99,9.3,8.62,9.07,9.58,9.31,2.35,3.2,2.51,3.1,2.45,1.93,2.13,3.25,2.67,2.67,3.08,2.81,3.5,3.43,3.5,3.5,3.35,3.5,3.2,3.1,3.4,3.5,3.5,3.0,2.81,2.93,2.6,2.9,2.95,2.85,3.0,Bueno,-92.30283611711842,-22.73216551351778,-12.607786012075033
1,NUEVO,CURSOS INSCRITOS,60,0,0.0,39,HOMBRE,NO,0,0,7.44,9.51,8.64,6.45,8.36,8.07,7.19,9.16,8.0,8.35,8.99,7.73,1.64,3.08,2.33,2.57,2.51,2.46,2.14,2.81,2.8,2.17,2.69,2.27,2.95,3.5,3.5,2.88,2.85,3.15,3.5,2.5,3.5,3.3,2.8,2.85,2.93,2.81,1.0,3.0,2.46,2.85,2.68,Bueno,-94.43192268557873,-29.480393178550855,-5.766010779948493
1,NUEVO,CURSOS INSCRITOS,80,0,0.0,39,HOMBRE,NO,0,0,4.04,9.08,5.51,6.78,8.66,4.24,-1.0,2.0,0.33,0.33,0.5,0.0,2.01,2.78,2.01,2.68,2.66,1.96,-1.0,0.5,0.33,0.33,0.5,-1.0,1.2,3.4,2.0,3.5,3.0,1.4,0.0,0.0,0.0,0.0,0.0,0.83,2.9,1.5,0.6,3.0,0.88,1.5,-1.0,Regular,-98.94584976316554,-41.87058794422302,8.08298423066612
1,NUEVO,CURSOS INSCRITOS,10,0,241.72,39,HOMBRE,NO,0,0,2.3,9.36,2.4,4.08,7.95,4.4,2.55,3.51,2.75,3.98,3.88,4.6,2.3,3.26,2.25,2.08,2.25,2.1,2.15,2.38,2.75,2.18,2.88,1.66,-1.0,3.35,0.0,1.0,2.9,1.75,1.13,0.0,0.9,0.0,0.0,-1.0,2.75,0.15,1.0,2.8,0.55,0.0,0.9,Regular,152.05238792891095,-27.251197351886752,-3.160676130958539
1,NUEVO,CURSOS INSCRITOS,40,0,0.0,39,HOMBRE,NO,0,0,7.76,9.07,-1.0,-1.0,8.13,-1.0,7.31,7.67,-1.0,-1.0,9.08,-1.0,2.0,2.93,-1.0,-1.0,2.73,-1.0,1.93,3.03,-1.0,-1.0,2.58,-1.0,3.1,3.5,-1.0,-1.0,3.3,-1.0,2.7,-1.0,-1.0,3.5,-1.0,2.66,2.64,-1.0,-1.0,2.1,-1.0,1.94,-1.0,Ruido,-90.66319668209138,-13.856339823042864,-18.70893450396436
1,NUEVO,CURSOS INSCRITOS,40,0,0.0,39,HOMBRE,NO,0,0,5.01,7.29,8.41,6.37,8.3,4.68,3.53,5.13,2.75,5.08,6.19,4.43,2.08,2.94,2.58,2.17,2.5,1.98,2.03,2.88,2.75,1.83,2.69,1.56,1.5,1.5,3.43,3.4,2.9,1.75,0.0,0.0,2.25,1.5,0.0,1.43,2.85,2.4,0.8,2.9,0.95,2.25,1.0,Regular,-90.48785443724313,-14.572658058935835,-19.093072214238706
1,NUEVO,CURSOS INSCRITOS,40,0,0.0,39,HOMBRE,NO,0,0,5.02,4.88,4.3,2.8,6.74,4.36,1.38,2.13,1.83,1.33,1.88,1.25,1.98,2.89,2.47,2.1,2.64,2.11,1.38,2.13,1.83,1.33,1.88,1.25,1.2,0.0,0.4,0.0,1.4,1.4,0.0,0.0,0.0,0.0,0.0,1.84,1.99,1.43,0.7,2.7,0.85,-1.0,-1.0,Regular,-90.66925397933012,-13.78295057766112,-18.807930264292096
1,NUEVO,CURSOS INSCRITOS,10,0,241.72,39,HOMBRE,NO,0,0,7.33,8.81,7.9,6.21,8.5,6.67,5.66,8.06,7.32,6.26,6.91,7.32,1.65,2.46,1.97,2.01,2.2,1.12,1.84,2.31,2.22,1.76,2.01,1.83,2.83,3.5,3.35,3.5,3.3,2.81,3.35,2.4,3.5,3.3,3.03,2.85,2.85,2.58,0.7,3.0,2.74,2.4,1.0,Bueno,152.27833889859494,-28.277045717967102,-3.4301715499436445
1,NUEVO,CURSOS INSCRITOS,0,0,0.0,39,HOMBRE,NO,0,0,6.25,9.15,8.88,8.35,8.4,6.11,4.75,8.57,8.7,6.88,9.09,9.12,1.99,2.78,2.83,2.35,2.4,1.81,2.01,3.19,2.8,2.62,2.59,2.62,2.8,3.43,3.38,3.3,3.2,3.41,2.75,2.9,2.36,3.5,3.5,1.46,2.94,2.67,2.7,2.8,0.89,2.63,1.9,Bueno,-82.02939263158004,12.727215393598605,-46.35002946062564
1,NUEVO,CURSOS INSCRITOS,80,0,0.0,39,HOMBRE,NO,0,0,7.27,9.07,9.37,6.25,8.74,8.51,7.46,8.56,8.92,9.17,9.44,9.36,2.06,2.69,3.0,1.75,2.44,2.15,2.0,2.81,2.97,2.67,2.94,2.98,3.26,3.5,3.4,3.5,3.5,3.41,2.9,3.1,3.5,3.5,3.38,1.95,2.88,2.97,1.0,2.8,2.95,2.85,3.0,Bueno,-98.54835856275334,-43.64232545877587,7.690362056399351
1,NUEVO,CURSOS INSCRITOS,10,0,208.76,39,HOMBRE,NO,0,0,7.95,8.93,6.27,7.45,7.68,7.74,7.07,8.18,6.52,7.19,7.61,7.37,1.7,2.73,2.17,2.0,2.08,1.61,1.66,2.38,2.42,2.0,2.31,1.73,3.25,3.5,1.4,3.19,2.6,3.13,2.95,3.5,3.19,2.9,3.03,3.0,2.7,2.7,2.26,3.0,3.0,2.85,2.0,Bueno,120.06008940560419,-23.71156436086376,-8.346751086978124
1,NUEVO,CURSOS INSCRITOS,0,0,235.63,39,HOMBRE,NO,0,0,8.24,9.2,8.79,8.19,-1.0,8.07,8.63,9.69,8.97,7.29,-1.0,8.11,1.99,2.96,2.89,2.42,-1.0,2.05,2.2,3.19,2.92,2.35,-1.0,2.43,3.25,3.5,3.5,3.19,-1.0,3.26,3.5,3.5,3.04,-1.0,3.12,3.0,2.74,2.4,2.58,-1.0,2.76,3.0,1.9,Ruido,148.37297657892816,-20.1526062041568,-10.981933009362475
