ciclo_academico,tipo_de_est_programa,estatus_cursos,porcentaje_de_beca,porcentaje_des_matricula,monto_descuento_automatico,edad,sexo,discapacidad,porcentaje_de_discapacidades,numero_discapacidades,bim1_nota_metodologia_de_la_invest_y_tec,bim1_nota_computacion_y_sociedad,bim1_nota_fundamentos_de_tecnologias,bim1_nota_algoritmos_y_resolucion_de_pro,"bim1_nota_humanismo,_universidad_y_cultu",bim1_nota_fundamentos_matematicos,bim2_nota_metodologia_de_la_invest_y_tec,bim2_nota_computacion_y_sociedad,bim2_nota_fundamentos_de_tecnologias,bim2_nota_algoritmos_y_resolucion_de_pro,"bim2_nota_humanismo,_universidad_y_cultu",bim2_nota_fundamentos_matematicos,aab1_nota_metodologia_de_la_invest_y_tec,aab1_nota_computacion_y_sociedad,aab1_nota_fundamentos_de_tecnologias,aab1_nota_algoritmos_y_resolucion_de_pro,"aab1_nota_humanismo,_universidad_y_cultu",aab1_nota_fundamentos_matematicos,aab2_nota_metodologia_de_la_invest_y_tec,aab2_nota_computacion_y_sociedad,aab2_nota_fundamentos_de_tecnologias,aab2_nota_algoritmos_y_resolucion_de_pro,"aab2_nota_humanismo,_universidad_y_cultu",aab2_nota_fundamentos_matematicos,acdb1_nota_metodologia_de_la_invest_y_tec,acdb1_nota_computacion_y_sociedad,acdb1_nota_fundamentos_de_tecnologias,acdb1_nota_algoritmos_y_resolucion_de_pro,"acdb1_nota_humanismo,_universidad_y_cultu",acdb1_nota_fundamentos_matematicos,acdb2_nota_computacion_y_sociedad,acdb2_nota_fundamentos_de_tecnologias,acdb2_nota_algoritmos_y_resolucion_de_pro,"acdb2_nota_humanismo,_universidad_y_cultu",acdb2_nota_fundamentos_matematicos,apeb1_nota_metodologia_de_la_invest_y_tec,apeb1_nota_computacion_y_sociedad,apeb1_nota_fundamentos_de_tecnologias,apeb1_nota_algoritmos_y_resolucion_de_pro,"apeb1_nota_humanismo,_universidad_y_cultu",apeb1_nota_fundamentos_matematicos,apeb2_nota_computacion_y_sociedad,apeb2_nota_algoritmos_y_resolucion_de_pro,cluster,Componente_1,Componente_2
1,NUEVO,CURSOS INSCRITOS,40,0,0.0,39,HOMBRE,NO,0,0,0.0,1.8,0.33,2.81,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.45,0.33,0.33,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,2.38,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.35,-1.0,0.1,-1.0,0.0,-1.0,-1.0,Critico,2.9994247409471706,-1.1133562155019043
1,NUEVO,CURSOS INSCRITOS,10,0,208.76,39,HOMBRE,NO,0,0,8.8,9.71,9.6,9.58,9.33,8.93,8.97,9.48,9.17,9.67,9.75,9.13,2.3,3.38,3.25,3.08,2.83,2.43,2.51,3.13,2.67,3.17,3.25,2.69,3.5,3.4,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.0,2.93,2.85,3.0,3.0,3.0,2.85,3.0,Bueno,-2.218994479068084,-0.23359083980230558
1,CONTINUO,CURSOS INSCRITOS,10,100,137.46,39,HOMBRE,NO,0,0,1.96,3.9,4.7,4.18,-1.0,3.39,0.0,0.0,0.0,0.1,-1.0,0.0,1.96,0.9,2.1,0.83,-1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.5,0.5,2.25,-1.0,1.75,0.0,0.0,0.0,-1.0,0.0,0.0,1.5,2.1,1.1,-1.0,0.84,-1.0,0.1,Critico,2.150774216670118,-0.6333776662774359
1,NUEVO,CURSOS INSCRITOS,10,0,175.8,39,HOMBRE,NO,0,0,8.8,9.4,8.03,8.6,9.35,8.64,8.44,6.65,7.9,6.35,8.53,8.14,2.3,2.94,2.35,2.35,3.0,2.31,2.28,3.0,3.0,2.33,2.63,2.35,3.5,3.46,3.28,3.25,3.35,3.33,1.4,1.9,3.0,3.3,3.03,3.0,3.0,2.4,3.0,3.0,3.0,2.25,1.02,Bueno,-1.5608284831100923,-0.13057316693366763
1,NUEVO,CURSOS INSCRITOS,0,0,0.0,39,HOMBRE,NO,0,0,7.86,6.96,7.74,8.16,7.79,7.9,6.6,8.22,9.08,5.93,8.61,7.54,1.83,2.55,2.06,2.28,2.64,1.7,1.86,2.56,2.58,2.01,2.61,1.76,3.4,1.5,3.5,3.38,2.95,3.5,3.1,3.5,3.0,3.2,3.41,2.63,2.91,2.18,2.5,2.2,2.7,2.56,0.92,Bueno,-1.3956172787531134,-0.43768686495086234
1,NUEVO,CURSOS INSCRITOS,10,0,0.0,39,HOMBRE,NO,0,0,0.0,0.5,0.33,2.85,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.5,0.33,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,-1.0,-1.0,0.1,-1.0,0.0,-1.0,0.02,Critico,2.6976008814262937,-1.362209614901117
1,NUEVO,CURSOS INSCRITOS,10,0,175.8,39,HOMBRE,NO,0,0,8.23,9.14,8.06,8.83,9.13,8.52,8.2,9.63,8.65,7.48,9.31,8.75,1.83,2.64,2.3,2.58,2.63,2.02,1.81,3.13,2.75,2.08,2.81,2.37,3.4,3.5,3.28,3.25,3.5,3.5,3.5,2.9,3.0,3.5,3.38,3.0,3.0,2.48,3.0,3.0,3.0,3.0,2.4,Bueno,-1.8715900698514067,-0.31734054384750243
1,NUEVO,CURSOS INSCRITOS,10,0,164.81,39,HOMBRE,NO,0,0,4.05,5.91,4.18,5.95,6.85,3.06,2.98,4.38,2.63,3.52,5.33,2.69,1.8,3.06,1.98,2.65,2.25,2.11,1.63,2.88,2.63,1.67,2.83,1.05,1.5,0.0,1.0,2.5,1.6,0.0,0.0,0.0,1.75,1.5,0.93,0.75,2.85,1.2,0.8,3.0,0.95,1.5,0.1,Regular,0.4745443979942545,0.12833231830304243
1,NUEVO,CURSOS INSCRITOS,10,0,175.8,39,HOMBRE,NO,0,0,4.43,7.21,6.07,5.37,8.2,3.57,4.95,3.55,5.57,3.23,6.98,5.31,2.18,2.9,2.29,2.32,2.5,2.64,0.75,2.5,0.97,1.6,2.58,0.75,1.5,2.0,2.5,2.25,2.7,0.0,1.05,3.1,0.53,2.4,1.75,0.75,2.31,1.28,0.8,3.0,0.93,0.0,1.1,Regular,0.039662053139740916,-0.20767566475975213
1,NUEVO,CURSOS INSCRITOS,10,0,175.8,39,HOMBRE,NO,0,0,9.2,9.54,9.09,9.31,9.36,9.68,5.34,8.25,5.78,7.49,4.88,7.56,2.74,3.25,3.26,3.01,3.06,3.18,2.34,3.25,3.08,2.34,3.38,2.81,3.5,3.35,3.5,3.5,3.3,3.5,3.5,1.5,2.75,1.5,1.75,2.96,2.94,2.33,2.8,3.0,3.0,1.5,2.4,Bueno,-1.5729178168742923,-0.0414273834093194
1,NUEVO,CURSOS INSCRITOS,50,0,0.0,39,HOMBRE,NO,0,0,1.55,8.03,4.92,4.7,6.95,4.6,2.01,6.86,1.6,2.91,8.23,5.66,1.55,2.09,1.89,1.8,2.25,1.46,0.85,1.0,1.0,1.38,2.33,1.36,0.0,3.31,2.5,2.5,2.1,2.8,3.25,0.6,0.43,2.9,1.49,0.0,2.63,0.53,0.4,2.6,0.34,2.61,1.1,Regular,0.07484338828262141,-0.5189164506516661
1,NUEVO,CURSOS INSCRITOS,40,0,0.0,39,HOMBRE,NO,0,0,8.75,9.45,7.85,9.22,9.19,8.73,8.21,9.31,8.92,9.02,9.36,9.26,2.25,3.25,2.3,2.97,2.69,2.28,2.0,2.88,2.97,3.17,3.06,2.93,3.5,3.35,3.0,3.25,3.5,3.5,3.43,3.1,3.25,3.3,3.5,3.0,2.85,2.55,3.0,3.0,2.95,3.0,2.6,Bueno,-2.014880052421566,-0.2350685993482073
1,NUEVO,CURSOS INSCRITOS,50,0,0.0,39,HOMBRE,NO,0,0,1.8,3.93,-1.0,3.46,-1.0,-1.0,0.0,0.0,-1.0,0.23,-1.0,-1.0,0.3,0.45,-1.0,0.33,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.2,1.5,-1.0,3.03,-1.0,-1.0,0.0,-1.0,0.13,-1.0,-1.0,0.3,1.98,-1.0,0.1,-1.0,-1.0,-1.0,0.1,Critico,2.791459497464154,-1.170492433169952
1,NUEVO,CURSOS INSCRITOS,40,0,0.0,39,HOMBRE,NO,0,0,7.98,9.44,7.12,8.38,8.36,8.32,7.75,9.18,8.0,7.15,9.13,7.2,1.99,3.0,2.12,2.13,2.46,2.28,2.15,2.88,3.0,2.1,2.63,1.41,3.4,3.5,3.5,3.25,3.3,3.5,3.3,2.9,2.65,3.5,3.5,2.59,2.94,1.5,3.0,2.6,2.54,3.0,2.4,Bueno,-1.6886198161693988,-0.40261483076315324
1,NUEVO,CURSOS INSCRITOS,80,0,0.0,39,HOMBRE,NO,0,0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,-1.0,-1.0,0.1,-1.0,0.0,-1.0,0.1,Critico,2.9001370199798235,-1.3774561064266229
1,NUEVO,CURSOS INSCRITOS,10,0,136.77,39,HOMBRE,NO,0,0,8.64,-1.0,9.25,9.35,-1.0,8.35,8.81,-1.0,9.83,8.8,-1.0,8.93,2.14,-1.0,2.75,2.85,-1.0,1.9,2.31,-1.0,3.33,3.0,-1.0,2.43,3.5,-1.0,3.5,3.5,-1.0,3.5,-1.0,3.5,3.4,-1.0,3.5,3.0,-1.0,3.0,3.0,-1.0,2.95,-1.0,2.4,Incierto,0.1677630896532474,-1.2501790194998255
1,CONTINUO,CURSOS INSCRITOS,100,100,0.0,39,HOMBRE,NO,0,0,0.45,0.5,0.33,0.56,0.5,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.45,0.5,0.33,0.33,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,-1.0,-1.0,0.1,-1.0,0.0,-1.0,0.1,Critico,2.6950159619075666,-0.7527823271109435
1,NUEVO,CURSOS INSCRITOS,50,0,0.0,39,HOMBRE,NO,0,0,4.86,7.06,8.08,8.29,6.31,6.12,0.5,2.0,0.0,0.48,0.0,0.0,1.58,2.81,2.25,2.21,1.81,1.68,-1.0,0.5,-1.0,0.33,-1.0,-1.0,2.0,1.35,3.28,3.38,1.5,1.51,0.0,0.0,0.13,0.0,0.0,1.28,2.9,2.55,2.7,3.0,2.93,1.5,0.02,Regular,0.9656076488397143,-0.35384906681360806
1,CONTINUO,CURSOS INSCRITOS,0,100,91.64,39,HOMBRE,NO,0,0,6.36,7.56,-1.0,5.23,6.94,4.77,5.24,9.5,-1.0,6.9,8.65,7.0,1.75,2.56,-1.0,1.8,2.69,1.62,1.89,3.0,-1.0,2.5,2.95,2.47,3.15,3.5,-1.0,1.13,1.35,3.15,3.5,-1.0,3.38,3.1,1.75,1.46,1.5,-1.0,2.3,2.9,0.0,3.0,1.02,Incierto,-0.23054242184568496,0.19506147852639336
1,NUEVO,CURSOS INSCRITOS,10,0,0.0,39,HOMBRE,NO,0,0,4.96,5.13,3.57,6.48,6.5,7.11,0.5,2.0,0.0,0.56,0.0,0.0,1.86,1.0,0.97,2.35,1.0,1.55,-1.0,0.5,-1.0,0.33,-1.0,-1.0,3.1,1.35,1.7,1.13,2.5,2.61,0.0,0.0,0.13,0.0,0.0,0.0,2.78,0.9,3.0,3.0,2.95,1.5,0.1,Regular,1.1972776410108286,-0.48394440709555336
1,NUEVO,CURSOS INSCRITOS,20,0,0.0,39,HOMBRE,NO,0,0,7.6,9.64,8.3,8.44,8.09,8.75,7.86,7.95,7.82,5.88,7.21,8.39,2.6,3.14,2.75,2.39,2.39,2.45,2.23,2.95,2.92,2.08,2.81,2.2,3.5,3.5,3.0,3.05,3.1,3.37,3.5,2.2,1.0,1.6,3.38,1.5,3.0,2.55,3.0,2.6,2.93,1.5,2.8,Bueno,-1.449733889362579,-0.2518917111685033
1,NUEVO,CURSOS INSCRITOS,20,0,140.64,39,HOMBRE,NO,0,0,8.57,9.3,9.12,8.68,8.83,9.38,8.56,9.01,8.07,7.91,8.88,9.32,2.23,3.01,2.92,2.48,2.88,3.04,2.66,2.88,2.97,2.13,3.13,3.18,3.45,3.5,3.2,3.5,2.95,3.41,3.13,2.1,2.78,2.75,3.35,2.89,2.79,3.0,2.7,3.0,2.93,3.0,3.0,Bueno,-1.912792378672604,-0.17627361615826526
1,CONTINUO,CURSOS INSCRITOS,10,100,0.0,39,HOMBRE,NO,0,0,1.19,2.0,-1.0,-1.0,1.56,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,1.19,2.0,-1.0,-1.0,1.56,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,Critico,2.8934561091810838,-0.4513712420959747
1,NUEVO,CURSOS INSCRITOS,0,0,146.5,39,HOMBRE,NO,0,0,9.14,9.75,9.43,9.5,9.56,9.63,7.6,9.44,9.6,8.86,9.2,6.64,2.64,3.25,3.0,3.25,3.06,3.13,2.64,2.94,3.25,3.08,3.0,2.46,3.5,3.5,3.5,3.25,3.5,3.5,3.5,3.5,3.38,3.2,1.75,3.0,3.0,2.93,3.0,3.0,3.0,3.0,2.4,Bueno,-2.0578443439808516,-0.11198301526640003
1,NUEVO,CURSOS INSCRITOS,10,0,175.8,39,HOMBRE,NO,0,0,7.82,9.37,8.93,8.73,8.69,8.71,8.25,9.13,7.67,8.8,8.58,9.12,1.63,3.14,2.65,2.58,2.34,2.21,2.16,3.08,2.82,2.75,2.83,2.62,3.3,3.5,3.5,3.25,3.35,3.5,3.35,2.9,3.25,2.75,3.5,2.89,2.73,2.78,2.9,3.0,3.0,2.7,2.8,Bueno,-1.888842385588211,-0.32800753734295746
1,NUEVO,CURSOS INSCRITOS,0,100,142.55,39,HOMBRE,NO,0,0,8.53,9.19,7.17,8.47,-1.0,-1.0,6.33,7.97,7.4,5.63,-1.0,-1.0,2.03,2.75,2.67,2.42,-1.0,-1.0,1.85,3.06,2.5,2.5,-1.0,-1.0,3.5,3.5,2.4,3.25,-1.0,-1.0,2.85,1.9,1.13,-1.0,-1.0,3.0,2.94,2.1,2.8,-1.0,-1.0,2.06,2.0,Incierto,0.4773143568305772,-0.5914447070645036
1,NUEVO,CURSOS INSCRITOS,50,0,0.0,39,HOMBRE,NO,0,0,9.51,9.87,6.97,8.63,7.94,6.08,3.53,2.0,2.5,2.09,0.0,0.0,3.06,3.44,3.47,3.25,3.44,3.08,2.03,0.5,2.5,2.0,-1.0,-1.0,3.45,3.43,2.0,2.38,1.5,0.0,0.0,0.0,0.03,0.0,0.0,3.0,3.0,1.5,3.0,3.0,3.0,1.5,0.06,Regular,0.346769799775312,0.30624192231682423
1,NUEVO,CURSOS INSCRITOS,60,0,0.0,39,HOMBRE,NO,0,0,8.02,8.94,7.83,8.8,8.58,8.49,8.38,9.41,9.58,7.45,9.74,9.06,1.86,2.88,2.48,2.6,2.58,2.12,2.1,3.06,3.08,2.5,3.44,2.68,3.2,3.35,2.5,3.5,3.2,3.5,3.35,3.5,2.95,3.3,3.38,2.96,2.71,2.85,2.7,2.8,2.87,3.0,2.0,Bueno,-1.8746717881508852,-0.2462512696856497
1,CONTINUO,CURSOS INSCRITOS,10,100,119.13,39,HOMBRE,NO,0,0,6.73,-1.0,8.72,7.27,8.6,5.25,8.13,-1.0,6.65,7.98,8.43,8.84,2.48,-1.0,2.89,3.17,3.5,3.25,2.04,-1.0,3.05,2.38,3.13,2.81,3.5,-1.0,3.5,3.0,2.2,1.05,-1.0,1.8,3.0,2.9,3.03,0.75,-1.0,2.33,1.1,2.9,0.95,-1.0,2.6,Regular,-0.3222935156298273,-0.2514090133751896
1,NUEVO,CURSOS INSCRITOS,10,0,131.85,39,HOMBRE,NO,0,0,0.73,7.16,1.93,4.47,6.7,3.94,0.0,0.0,0.0,0.23,0.0,0.0,0.73,2.96,0.93,0.87,2.5,2.19,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,1.35,1.0,2.5,1.2,1.75,0.0,0.0,0.13,0.0,0.0,0.0,2.85,-1.0,1.1,3.0,0.0,-1.0,0.1,Critico,1.767724807452482,-0.5913692674180866
1,NUEVO,CURSOS INSCRITOS,60,0,0.0,39,HOMBRE,NO,0,0,8.16,9.63,8.75,9.12,9.04,8.53,8.22,9.69,9.22,6.77,9.16,8.99,2.16,3.13,2.92,3.17,2.81,2.13,2.51,3.19,3.17,2.42,3.06,3.0,3.45,3.5,3.5,3.25,3.23,3.5,3.5,3.2,3.25,3.1,3.33,2.55,3.0,2.33,2.7,3.0,2.9,3.0,1.1,Bueno,-1.9251776245087755,-0.20047364351389815
1,NUEVO,CURSOS INSCRITOS,10,0,0.0,39,HOMBRE,NO,0,0,8.6,9.69,9.58,9.42,8.44,8.89,7.36,9.52,7.63,7.99,8.58,7.13,2.1,3.19,3.08,2.92,2.44,2.5,2.36,3.06,3.08,2.51,2.88,2.74,3.5,3.5,3.5,3.5,3.0,3.39,3.5,1.7,2.88,3.1,1.56,3.0,3.0,3.0,3.0,3.0,3.0,2.96,2.6,Bueno,-1.7975474309116413,-0.14147692962587052
1,NUEVO,CURSOS INSCRITOS,0,0,195.33,39,HOMBRE,NO,0,0,8.34,8.15,8.22,6.85,8.28,7.84,1.49,6.25,4.0,2.49,3.94,4.04,1.99,2.75,2.17,2.67,2.13,1.81,1.49,2.75,2.5,2.26,2.44,1.96,3.5,3.15,3.5,3.38,3.15,3.15,2.0,1.5,0.13,1.5,0.0,2.85,2.25,2.55,0.8,3.0,2.88,1.5,0.1,Regular,-0.45079627636819014,-0.11257312177664912
1,NUEVO,CURSOS INSCRITOS,0,0,0.0,39,HOMBRE,NO,0,0,4.68,5.6,4.07,5.58,6.89,4.71,0.0,0.0,0.0,0.23,0.0,0.0,1.68,2.6,2.47,2.4,2.69,2.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.5,0.0,1.0,2.38,1.2,1.51,0.0,0.0,0.13,0.0,0.0,1.5,3.0,0.6,0.8,3.0,1.0,-1.0,0.1,Regular,1.628080552431956,-0.3353899442999316
1,NUEVO,CURSOS INSCRITOS,40,0,0.0,39,HOMBRE,NO,0,0,8.9,9.49,8.85,8.73,9.19,8.25,8.59,9.23,8.88,7.11,9.19,8.69,2.4,3.06,2.42,2.35,2.69,1.81,2.09,2.88,2.68,1.83,2.69,2.19,3.5,3.5,3.5,3.38,3.5,3.5,3.35,3.5,2.88,3.5,3.5,3.0,2.93,2.93,3.0,3.0,2.94,3.0,2.4,Bueno,-1.9167888004734246,-0.31334627339220833
1,NUEVO,CURSOS INSCRITOS,0,0,195.33,39,HOMBRE,NO,0,0,7.86,9.01,8.68,7.37,6.35,7.16,3.94,9.75,5.6,4.98,5.06,7.84,2.11,3.06,3.0,0.87,1.0,0.86,2.09,3.25,3.3,2.75,3.06,1.92,3.5,3.1,3.28,3.5,2.45,3.37,3.5,2.3,1.13,1.0,3.03,2.25,2.85,2.4,3.0,2.9,2.93,3.0,1.1,Bueno,-1.1808218504413823,-0.2960940539034732
1,NUEVO,CURSOS INSCRITOS,40,0,0.0,39,HOMBRE,NO,0,0,8.74,7.98,8.7,9.05,9.1,8.59,8.05,9.17,9.25,9.05,9.58,8.14,2.29,3.13,2.65,2.55,3.0,2.55,2.05,3.19,2.75,2.75,3.13,1.94,3.45,2.0,3.5,3.5,3.1,3.15,3.35,3.5,3.5,3.45,3.47,3.0,2.85,2.55,3.0,3.0,2.89,2.63,2.8,Bueno,-1.9193393862596355,-0.2517203798476401
1,NUEVO,CURSOS INSCRITOS,10,0,175.8,39,HOMBRE,NO,0,0,9.21,9.48,8.83,9.3,9.69,9.3,8.89,9.11,9.58,8.27,9.69,9.25,2.71,3.13,3.08,2.92,3.19,2.85,2.39,3.06,3.08,2.67,3.19,2.75,3.5,3.35,3.5,3.38,3.5,3.5,3.2,3.5,3.0,3.5,3.5,3.0,3.0,2.25,3.0,3.0,2.95,2.85,2.6,Bueno,-2.129522088397751,-0.18660836190079008
1,NUEVO,CURSOS INSCRITOS,10,0,175.8,39,HOMBRE,NO,0,0,7.32,7.75,8.5,6.2,6.28,5.63,6.98,9.19,8.44,7.98,7.15,8.4,1.79,2.75,2.3,2.72,1.78,1.81,2.63,3.44,3.14,2.88,2.75,2.35,3.5,3.5,3.5,3.38,3.1,2.98,3.5,3.5,2.8,2.4,3.12,2.03,1.5,2.7,0.1,1.4,0.84,2.25,2.3,Bueno,-1.441733141133743,-0.6735653804576215
1,NUEVO,CURSOS INSCRITOS,0,0,195.33,39,HOMBRE,NO,0,0,3.18,6.98,5.07,5.49,7.89,4.5,2.15,5.15,2.21,1.66,1.95,3.06,1.68,2.56,2.34,2.19,2.34,1.29,0.8,0.9,0.83,0.53,0.95,0.69,1.5,2.15,1.0,2.8,2.75,2.72,1.5,1.0,0.13,0.0,0.0,0.0,2.27,1.73,0.5,2.8,0.49,2.75,1.0,Regular,0.5343374595446276,-0.41108372074967764
1,NUEVO,CURSOS INSCRITOS,0,0,195.33,39,HOMBRE,NO,0,0,4.5,6.71,5.1,5.93,8.35,8.36,4.59,7.27,5.15,4.3,4.55,8.2,2.25,2.69,2.14,2.08,2.25,2.21,1.76,3.06,2.05,2.17,2.2,1.93,1.5,1.6,1.98,2.75,3.1,3.15,1.43,1.6,1.13,1.35,3.33,0.75,2.42,0.98,1.1,3.0,3.0,2.78,1.0,Regular,-0.4921615997327328,-0.24982033403254067
1,NUEVO,CURSOS INSCRITOS,60,0,0.0,39,HOMBRE,NO,0,0,3.33,3.12,2.36,4.5,6.88,3.75,1.19,1.5,1.17,1.15,2.0,0.73,1.83,1.83,1.08,1.65,2.53,0.62,1.19,1.5,1.17,1.0,1.0,0.73,1.5,0.0,1.28,2.55,1.35,2.46,0.0,0.0,0.13,0.0,0.0,0.0,1.29,-1.0,0.3,3.0,0.67,-1.0,0.02,Regular,1.3531249199352149,-0.39297811880004774
1,NUEVO,CURSOS INSCRITOS,30,0,125.85,39,HOMBRE,NO,0,0,4.84,7.25,5.05,3.65,4.81,4.74,0.45,3.5,0.67,1.23,2.0,2.26,1.79,2.75,2.17,2.42,1.81,1.79,0.45,0.5,0.67,1.0,1.0,0.2,2.0,1.5,1.6,0.13,0.0,0.0,0.0,0.0,0.13,0.0,0.0,1.05,3.0,1.28,1.1,3.0,2.95,3.0,0.1,Regular,1.053520283760406,0.08695894112016843
1,NUEVO,CURSOS INSCRITOS,10,0,175.8,39,HOMBRE,NO,0,0,4.78,7.12,5.7,7.28,6.8,7.49,2.95,3.63,3.1,0.83,1.5,0.38,2.04,3.06,2.42,2.8,2.7,1.65,1.25,2.13,2.5,0.6,0.5,0.38,0.0,1.28,2.0,3.38,1.2,2.84,0.0,0.6,0.13,0.0,0.0,2.74,2.78,1.28,1.1,2.9,3.0,1.5,0.1,Regular,0.5500439223455028,0.018273998895678722
1,NUEVO,CURSOS INSCRITOS,70,0,0.0,39,HOMBRE,NO,0,0,1.76,8.0,5.96,6.0,3.24,5.05,0.9,2.0,0.0,0.7,0.0,1.75,1.76,2.73,1.78,1.95,1.74,1.25,0.4,0.5,-1.0,0.47,-1.0,-1.0,0.0,2.7,2.68,3.25,1.5,1.12,0.0,0.0,0.13,0.0,1.75,0.0,2.57,1.5,0.8,-1.0,2.68,1.5,0.1,Regular,1.217475319072613,-0.7467064925534618
1,NUEVO,CURSOS INSCRITOS,50,0,0.0,39,HOMBRE,NO,0,0,1.19,2.63,3.39,2.24,1.81,4.61,1.31,2.09,1.75,1.73,1.25,3.75,1.19,2.63,2.11,1.31,1.81,1.63,1.31,2.09,1.75,1.5,1.25,1.9,0.0,0.0,1.28,0.13,0.0,2.98,0.0,0.0,0.13,0.0,0.12,0.0,-1.0,-1.0,0.8,-1.0,-1.0,-1.0,0.1,Critico,1.5560502980235633,-0.6228256358227512
1,NUEVO,CURSOS INSCRITOS,10,0,131.85,39,HOMBRE,NO,0,0,8.69,9.71,8.88,9.15,9.83,8.32,8.64,9.21,8.33,8.68,9.38,8.62,2.19,3.21,2.6,3.0,3.33,2.22,2.59,3.0,2.83,2.93,2.88,2.42,3.5,3.5,3.5,3.25,3.5,3.15,3.5,2.5,3.25,3.5,3.33,3.0,3.0,2.78,2.9,3.0,2.95,2.71,2.5,Bueno,-1.9980665580356864,-0.17067166089180155
1,NUEVO,CURSOS INSCRITOS,40,0,0.0,39,HOMBRE,NO,0,0,7.26,6.88,8.03,9.01,8.65,7.78,1.7,3.5,0.33,2.77,1.55,0.0,1.56,2.38,2.42,2.83,2.2,1.77,-1.0,0.5,0.33,0.67,0.5,-1.0,3.15,1.5,3.28,3.18,3.45,3.5,1.5,0.0,2.0,1.05,0.0,2.55,3.0,2.33,3.0,3.0,2.51,1.5,0.1,Regular,0.23155522507489484,-0.3672267204658006
1,NUEVO,CURSOS INSCRITOS,0,0,146.5,39,HOMBRE,NO,0,0,8.71,9.44,8.83,9.33,8.96,8.92,9.06,9.63,8.85,8.07,9.3,7.94,2.51,2.94,2.85,2.83,2.46,2.47,2.56,3.13,2.5,2.42,3.0,1.57,3.5,3.5,3.28,3.5,3.5,3.5,3.5,3.5,3.25,3.3,3.5,2.7,3.0,2.7,3.0,3.0,2.95,3.0,2.4,Bueno,-1.998817059758048,-0.29316818440159675
1,NUEVO,CURSOS INSCRITOS,10,0,175.8,39,HOMBRE,NO,0,0,7.89,9.39,8.6,8.98,8.95,9.06,8.0,9.63,8.75,7.45,8.64,9.41,1.69,3.25,2.85,2.58,2.7,2.65,1.95,3.13,2.25,1.92,2.69,3.02,3.5,3.5,3.5,3.4,3.25,3.5,3.5,3.5,3.13,3.15,3.5,2.7,2.64,2.25,3.0,3.0,2.91,3.0,2.4,Bueno,-1.9234131476327916,-0.35520002148017205
1,NUEVO,CURSOS INSCRITOS,10,0,131.85,39,HOMBRE,NO,0,0,7.65,9.23,6.92,6.48,8.48,6.74,3.59,9.27,4.07,4.16,7.45,3.25,1.8,3.09,0.87,0.73,2.63,0.8,2.19,2.84,2.72,1.86,2.65,1.55,3.15,3.5,3.5,2.85,3.35,3.13,3.5,0.6,0.4,2.8,0.75,2.7,2.64,2.55,2.9,2.5,2.81,2.93,1.9,Bueno,-0.909701433790752,-0.1554343029827382
1,NUEVO,CURSOS INSCRITOS,10,0,0.0,39,HOMBRE,NO,0,0,5.74,8.0,6.42,8.38,7.49,8.17,1.94,7.0,2.93,3.63,4.51,2.07,1.59,2.85,2.72,2.0,2.09,2.43,1.34,2.75,2.03,1.6,2.31,1.32,2.95,2.3,2.35,3.38,2.4,2.76,1.5,0.0,0.13,0.0,0.0,1.2,2.85,1.35,3.0,3.0,2.98,2.75,1.9,Regular,-0.18835689844214595,-0.08160361366824258
